ThreatScore,AttackType,Timestamp,SourceIP
0.8187,0,1749347575,214.207.23.174
0.8791,2,1749247295,240.253.213.43
0.031,1,1747402946,209.67.14.149
0.4085,1,1749593452,245.163.91.137
0.9494,0,1748000280,87.89.228.194
0.5935,2,1747114963,142.250.77.96
0.613,2,1748080445,137.179.3.2
0.5941,1,1748879698,86.207.15.62
0.231,1,1749602437,140.104.36.81
0.3315,1,1748972545,62.176.247.35
0.3193,1,1749080938,211.110.7.177
0.6863,0,1749589874,236.126.144.124
0.9608,0,1747715509,181.205.148.170
0.908,0,1748378978,96.224.85.249
0.4785,2,1747109989,40.90.89.98
0.1218,2,1748950878,191.130.16.229
0.796,1,1748399959,178.13.45.137
0.8219,1,1748136188,60.60.154.27
0.6123,1,1748214192,16.231.233.234
0.0589,0,1749423867,59.190.139.47
0.3217,0,1748733373,46.202.137.202
0.9144,0,1748830261,14.248.21.253
0.2879,1,1749264149,57.151.133.212
0.1448,2,1749535335,252.73.169.204
0.4032,1,1749542308,46.243.185.105
0.0375,1,1747864852,187.146.115.148
0.9931,1,1748491354,153.213.102.219
0.6023,1,1747093870,239.111.2.145
0.8318,2,1748432732,59.137.105.164
0.2025,1,1748084318,252.56.157.167
0.9505,1,1747696789,3.183.185.151
0.0872,0,1748293183,56.10.193.79
0.7519,0,1747512539,110.210.93.87
0.1702,1,1747212648,119.120.107.111
0.2147,2,1748413553,17.45.201.54
0.9442,0,1747263618,234.247.198.250
0.105,0,1748218927,233.46.188.109
0.1394,2,1747107954,231.182.187.64
0.6767,0,1749363654,159.223.22.84
0.7369,1,1748068483,168.119.151.44
0.8004,1,1747662538,71.54.95.130
0.688,1,1748482556,21.92.19.189
0.4567,0,1749617428,203.78.80.68
0.9234,1,1749019567,150.182.95.103
0.9992,2,1747292260,70.163.250.61
0.7677,2,1748019760,182.64.66.190
0.8606,0,1747852790,203.164.64.124
0.5386,1,1748768843,9.230.242.245
0.2653,1,1747929852,91.75.74.202
0.9999,1,1749447042,189.127.254.225
0.8047,2,1748038092,67.66.7.57
0.1451,1,1748088833,254.229.50.120
0.0731,0,1747612897,231.139.108.6
0.0686,0,1749408694,115.193.219.168
0.4396,0,1749211615,146.68.135.77
0.8368,0,1749325965,201.185.187.157
0.474,0,1749532174,142.161.236.90
0.3159,2,1748635674,145.219.10.193
0.1956,2,1747633516,133.200.155.155
0.0727,1,1748397605,224.193.118.216
0.4718,2,1748286845,188.21.94.17
0.0741,1,1748033196,38.7.176.52
0.9974,0,1748303173,5.59.64.124
0.6719,1,1748906492,7.170.251.141
0.6521,2,1748750939,243.125.199.90
0.246,0,1747683087,183.238.172.225
0.6837,0,1747151362,90.142.117.128
0.0622,1,1748877675,84.216.13.174
0.7721,1,1747938916,192.42.216.14
0.7838,0,1748763099,43.2.227.7
0.3986,0,1749303270,10.145.147.29
0.4832,0,1749135267,190.254.139.115
0.3881,1,1748558134,66.78.9.180
0.8404,2,1747499155,46.254.18.113
0.3326,0,1748590728,12.119.67.97
0.1262,2,1747960852,209.52.188.170
0.9712,2,1748844418,146.233.230.53
0.8811,0,1747788502,118.34.238.252
0.5012,1,1747892559,182.4.113.183
0.1051,1,1747919928,145.151.214.6
0.9272,1,1749120732,29.5.246.3
0.6707,2,1748375215,48.161.89.243
0.363,2,1748794484,184.197.204.125
0.4037,2,1748176436,161.246.194.193
0.4142,2,1748327098,48.253.20.76
0.5477,1,1747452964,243.221.251.206
0.7903,0,1748264959,202.184.228.56
0.9425,1,1747581098,240.125.140.57
0.2957,2,1748487782,193.199.34.137
0.8175,0,1748410791,147.134.68.106
0.5362,1,1749408554,204.223.224.194
0.3659,2,1748511374,249.79.228.191
0.9968,2,1747278376,28.80.120.232
0.3114,1,1748446953,160.105.193.42
0.7503,2,1748035292,219.159.148.91
0.5489,1,1747369411,50.46.98.137
0.2043,1,1748681192,66.56.73.28
0.2198,1,1747502447,253.230.192.196
0.6236,2,1749058175,13.181.11.41
0.6661,0,1747724477,3.73.7.167
0.0104,0,1747089739,207.26.165.136
0.5835,0,1747727271,33.102.208.15
0.1091,2,1747358475,210.134.198.150
0.2944,0,1747931056,62.68.174.195
0.0083,0,1748486523,97.101.170.76
0.6093,2,1749607705,185.90.154.208
0.5642,1,1747959826,126.98.253.190
0.2453,0,1747459425,201.195.196.87
0.2788,1,1747617272,220.101.226.154
0.4254,1,1748041032,171.117.186.244
0.6709,1,1748470547,47.153.21.31
0.2757,2,1749505336,7.84.20.251
0.6831,0,1748612994,213.191.35.189
0.0491,2,1747434667,166.121.203.198
0.7106,1,1749627235,4.131.36.20
0.3179,0,1748056879,49.132.4.116
0.3608,0,1747580538,107.50.10.18
0.1855,0,1748865869,187.216.251.33
0.5891,2,1748672563,111.76.20.96
0.0329,0,1749088379,51.162.74.137
0.0392,1,1749088123,168.8.137.34
0.9918,1,1747226683,114.159.159.195
0.0796,1,1749498454,22.142.227.119
0.4467,2,1748828807,208.242.195.64
0.1099,2,1747298642,189.28.98.28
0.8123,0,1749078761,144.13.200.2
0.6817,0,1748226431,242.84.160.5
0.8044,1,1748644999,240.60.145.41
0.5331,2,1747085827,166.51.168.130
0.5233,1,1748882266,52.31.18.191
0.7743,0,1747368446,215.68.73.28
0.402,2,1749069140,142.23.211.155
0.4632,2,1748159229,71.198.106.220
0.9037,0,1748005830,207.51.144.63
0.5712,2,1748801787,130.18.119.104
0.3341,2,1749273917,120.137.123.135
0.8546,1,1748974565,245.163.130.80
0.9295,0,1748485931,229.252.185.61
0.0944,1,1748492040,148.184.235.151
0.596,2,1747515232,39.182.152.52
0.159,1,1749275210,148.99.74.241
0.0707,2,1748726369,65.8.129.85
0.391,2,1747128486,159.65.66.253
0.6542,0,1749100338,77.151.167.3
0.5175,1,1747818396,149.196.128.39
0.8334,1,1747256796,86.110.60.225
0.9121,1,1749565419,240.238.246.1
0.1328,1,1749479239,67.142.159.74
0.2172,0,1748621786,64.9.251.244
0.4703,2,1748722250,139.81.183.192
0.2466,1,1748590588,11.237.17.9
0.0934,1,1747740611,100.126.208.151
0.5897,1,1748106505,122.56.153.251
0.2334,0,1748969061,33.134.196.87
0.6166,2,1749207561,254.30.48.225
0.8554,2,1748915624,21.223.89.73
0.7215,2,1747416595,52.209.113.141
0.7913,2,1748840951,192.35.207.62
0.9978,2,1747262535,112.66.36.209
0.1967,2,1748761180,56.22.99.46
0.9955,0,1747955442,188.111.211.9
0.2021,1,1747600170,33.67.10.10
0.972,1,1748908765,5.61.100.94
0.8802,2,1748492656,90.81.67.169
0.3716,0,1748891506,43.128.194.143
0.5363,1,1748412288,61.8.28.175
0.9452,0,1747172202,76.50.243.20
0.9991,2,1749528634,155.155.47.121
0.6735,2,1748077539,247.41.100.17
0.5371,2,1748102999,93.68.161.115
0.1629,1,1749455033,53.236.51.213
0.4543,1,1747479088,224.91.104.92
0.5566,2,1747171377,190.15.128.11
0.4089,2,1747522157,235.84.234.109
0.9287,1,1748516788,97.227.190.199
0.7396,0,1748869555,136.165.37.81
0.7229,0,1749479627,1.78.175.85
0.7089,0,1749221457,118.151.127.152
0.0129,1,1748021239,27.80.165.166
0.5579,0,1749110942,210.13.107.112
0.3423,1,1748055780,4.102.196.79
0.6091,1,1747837786,167.159.59.203
0.6857,1,1747676791,69.192.219.108
0.6482,0,1747980122,138.177.185.230
0.4586,1,1749100422,126.189.159.84
0.2505,2,1748935145,175.108.20.59
0.9294,1,1747112917,188.189.165.128
0.085,1,1747534607,105.221.238.29
0.8609,0,1748286048,219.92.44.133
0.5595,1,1748783771,45.82.145.73
0.7544,1,1748863711,54.197.131.84
0.1563,2,1748706704,150.24.9.150
0.1067,1,1748448119,81.130.236.235
0.8899,2,1747259606,165.95.44.62
0.4846,2,1747908525,213.35.72.200
0.4614,2,1748183382,159.187.132.133
0.9158,0,1749624384,66.39.245.12
0.4535,1,1748170832,127.198.176.13
0.1046,0,1747363425,87.7.161.230
0.8377,0,1748540837,191.2.62.24
0.4047,0,1747604249,249.251.36.191
0.2854,2,1748504382,96.20.84.144
0.7958,2,1748737023,144.98.77.168
0.1147,0,1747444787,24.118.27.25
0.4016,2,1749335974,157.202.5.8
0.0403,2,1748719319,193.218.82.232
0.8048,2,1749569434,189.252.3.199
0.4161,1,1747306380,116.214.153.41
0.5698,1,1747925868,67.174.46.171
0.7338,0,1748451045,202.47.183.180
0.1811,2,1748527527,21.237.73.125
0.6266,0,1749378078,120.59.67.85
0.1458,0,1747606533,175.156.160.24
0.8156,0,1748642667,205.1.235.15
0.5354,0,1748627722,160.4.197.3
0.735,0,1747358836,201.67.189.233
0.0636,1,1747385179,226.227.243.254
0.0401,2,1747959019,15.126.104.254
0.7185,1,1748232739,107.184.55.95
0.0673,0,1748467418,6.115.207.229
0.2655,0,1749130452,136.242.34.149
0.2212,0,1747665497,64.115.253.188
0.0449,2,1748223827,12.172.11.98
0.5299,1,1747460432,229.98.17.157
0.3989,1,1747712543,92.76.207.56
0.3784,2,1748119604,218.20.214.70
0.4299,0,1748893092,39.244.37.208
0.8571,0,1749261391,122.25.80.229
0.5079,0,1749512965,61.93.173.105
0.9728,2,1747877322,201.147.154.207
0.65,0,1749177434,197.53.118.153
0.7734,1,1748030334,222.118.247.36
0.5593,2,1749492897,113.156.46.9
0.158,2,1748450276,70.62.214.174
0.0625,2,1747370195,43.129.195.139
0.7677,0,1747847128,240.174.175.75
0.2171,1,1748255365,175.226.193.9
0.6846,2,1748043735,128.192.168.185
0.4859,0,1748104893,180.43.114.67
0.2592,0,1748092058,232.217.99.21
0.6416,2,1749400830,221.189.73.224
0.2171,2,1747425480,46.129.210.236
0.3019,0,1749264869,71.24.60.76
0.3927,0,1747859757,224.190.194.220
0.4613,2,1747193638,70.38.178.240
0.0797,2,1748170774,6.87.27.104
0.0896,1,1749462815,83.190.130.130
0.7717,1,1747349621,58.119.211.197
0.2574,2,1747407244,113.253.62.215
0.4575,1,1747555765,219.97.205.150
0.7583,2,1749475572,215.1.101.253
0.6443,2,1748673726,107.3.158.116
0.0932,0,1749593645,233.104.111.69
0.7374,1,1748576915,46.79.111.164
0.6138,2,1747973944,93.36.179.24
0.4786,2,1747195551,28.175.2.216
0.3596,2,1748218366,254.22.61.233
0.5534,2,1748233921,59.237.82.44
0.7338,0,1748241953,135.126.172.51
0.2562,0,1747968499,17.135.26.137
0.1168,2,1747916263,227.165.127.137
0.2459,1,1747906912,70.6.28.215
0.897,1,1747789647,40.226.115.18
0.458,0,1748864397,21.53.39.223
0.7558,0,1747433228,20.254.108.128
0.7263,2,1748602650,22.228.24.48
0.9571,1,1747752858,187.122.110.20
0.9682,0,1749295215,98.204.15.84
0.184,2,1747966923,4.65.235.31
0.3856,2,1749313028,223.222.19.242
0.2661,0,1748724963,39.223.131.52
0.3227,0,1749532025,96.162.169.227
0.9538,0,1747388008,136.186.132.91
0.8617,1,1748208416,83.236.71.72
0.226,1,1748224267,170.199.225.24
0.9795,2,1748202070,179.66.182.51
0.786,1,1748125356,67.204.141.55
0.5316,2,1747098266,106.130.143.96
0.8338,0,1747619959,211.211.125.88
0.6914,2,1748085662,232.113.18.71
0.2493,0,1747149637,7.89.8.175
0.3028,1,1749498549,244.188.250.248
0.9259,2,1748241796,47.17.229.116
0.7262,2,1747830997,63.104.5.59
0.5243,1,1749472656,23.109.25.151
0.4027,2,1748880795,113.27.93.17
0.1822,2,1749259508,54.132.121.11
0.0131,2,1749548815,77.54.193.87
0.6739,2,1748083040,16.241.151.246
0.5951,0,1748111482,213.150.240.221
0.6427,2,1749351516,62.54.60.56
0.6536,1,1749091347,77.245.209.26
0.0936,1,1747112028,32.106.45.172
0.8083,0,1747340030,245.253.144.27
0.3667,0,1748991381,111.157.75.172
0.2733,2,1747452797,145.70.25.72
0.3607,1,1749457091,231.170.28.30
0.191,2,1748763773,237.225.147.26
0.4503,2,1748279679,216.165.178.216
0.7064,2,1747726873,3.38.8.194
0.3686,0,1748887897,75.179.48.120
0.0527,2,1747841271,82.117.178.75
0.4506,2,1747194145,31.57.112.87
0.1459,0,1748973995,239.80.124.222
0.5466,1,1748467915,105.112.221.227
0.4513,2,1749327445,167.70.190.40
0.3377,2,1749068088,98.106.47.89
0.1008,0,1747237039,121.63.183.207
0.6389,2,1747712953,100.155.58.127
0.5333,0,1747680957,254.145.192.212
0.5183,1,1749460101,4.171.249.3
0.4347,0,1749304414,118.18.59.60
0.124,2,1749443049,193.60.80.215
0.04,1,1748001361,83.12.84.223
0.7096,1,1748975091,31.184.19.79
0.7574,2,1748025872,78.188.218.209
0.2034,2,1749613840,179.162.29.228
0.7822,1,1749210063,247.44.50.7
0.1676,1,1749061138,98.36.192.47
0.1626,0,1749520364,4.186.160.131
0.076,0,1747254217,10.51.145.70
0.4455,2,1748841914,251.168.2.211
0.1711,0,1748918340,251.187.191.21
0.3671,1,1747323909,107.147.164.249
0.4003,0,1748444782,48.48.65.9
0.273,1,1749275241,195.190.114.41
0.4713,1,1748144757,108.193.159.236
0.2908,2,1748113353,10.199.182.96
0.1109,2,1749092060,165.65.129.63
0.997,2,1748063768,84.38.243.82
0.8157,0,1748131469,181.176.119.44
0.9875,0,1749024888,226.217.114.97
0.1638,1,1747840230,116.146.127.194
0.9051,2,1749462479,174.126.90.78
0.5135,2,1748709124,171.152.21.54
0.8218,2,1749289154,88.8.48.99
0.4496,2,1747867918,79.243.111.143
0.8501,2,1748015050,248.22.87.216
0.577,2,1748269722,13.38.241.66
0.9999,0,1749515250,60.45.3.144
0.6213,0,1748895592,74.214.87.150
0.9909,2,1748101266,5.23.135.131
0.4405,1,1748152094,106.170.186.119
0.4257,0,1748158529,166.15.47.76
0.1161,0,1747262252,102.77.144.195
0.6107,1,1747626360,113.219.228.173
0.1824,2,1749117330,181.150.183.138
0.8487,1,1748027314,217.97.196.7
0.0272,1,1747379935,145.114.244.11
0.5931,1,1747124433,112.152.2.246
0.2502,2,1747430027,231.144.56.31
0.4091,2,1749011970,6.221.44.123
0.9654,1,1749563556,18.81.69.203
0.684,1,1747822112,36.183.215.150
0.6915,0,1747663780,105.224.121.243
0.4193,0,1747870231,131.194.1.116
0.5246,0,1747354247,113.12.171.182
0.3538,0,1747749453,157.41.14.252
0.202,1,1749262537,204.162.99.83
0.8238,0,1749512988,103.49.86.15
0.8426,2,1747264400,121.188.241.115
0.6788,2,1749130646,215.46.67.252
0.3594,1,1748372718,184.143.9.244
0.53,0,1747912336,70.147.198.220
0.2438,1,1749073626,122.174.237.25
0.3738,1,1747133745,80.89.161.78
0.8683,0,1747612728,111.163.26.208
0.9607,1,1747856139,216.208.62.72
0.942,1,1747111368,160.123.104.134
0.334,1,1748685034,190.224.241.39
0.6089,0,1748916656,170.61.231.117
0.8422,0,1748205015,177.46.166.112
0.6825,0,1748313512,104.233.155.242
0.9305,0,1747817705,97.211.15.187
0.4837,1,1748046434,61.150.33.37
0.0144,2,1748077765,170.219.206.66
0.0487,1,1749617570,122.28.173.226
0.4196,2,1748185572,132.176.23.215
0.7957,0,1748873842,175.175.227.162
0.3704,0,1749328203,239.183.146.201
0.0103,0,1749574234,146.230.55.110
0.1551,1,1747712622,131.39.168.164
0.0744,2,1747394072,59.148.91.76
0.0889,0,1749162386,22.3.84.20
0.871,1,1747375701,29.165.235.62
0.9687,1,1747601008,40.167.9.137
0.0279,2,1747892997,69.109.147.47
0.6026,2,1749374402,42.150.204.227
0.7873,2,1747810060,57.85.73.195
0.9974,1,1748377457,251.160.33.182
0.2193,2,1747593293,177.60.93.74
0.9741,0,1748944723,46.253.15.77
0.0078,1,1748819878,206.111.113.239
0.6504,0,1747550793,227.110.202.140
0.3695,0,1747817309,241.50.158.77
0.3058,1,1749351357,164.210.153.45
0.069,2,1748128295,223.14.40.43
0.8904,0,1747951790,201.113.154.148
0.2375,1,1747472518,117.65.24.238
0.2846,0,1747105379,181.224.57.197
0.3485,0,1748959062,186.188.26.19
0.6934,1,1747122386,113.24.25.25
0.6831,2,1748425823,163.208.100.58
0.566,1,1748276468,246.93.59.34
0.3438,1,1747187324,110.43.186.133
0.9442,2,1747253950,60.79.195.239
0.8729,2,1748098220,6.135.65.235
0.4631,1,1748258706,190.115.14.50
0.1451,2,1748105421,60.109.52.16
0.6933,1,1747662896,35.219.26.102
0.8947,2,1749181152,252.249.62.44
0.1735,1,1747906188,161.92.193.62
0.2417,1,1747134396,81.161.120.207
0.5186,2,1747082214,110.82.248.138
0.6184,1,1749161897,29.26.3.248
0.5565,0,1747602556,182.135.58.157
0.2882,1,1749367755,236.248.188.126
0.3043,2,1747526677,31.112.248.95
0.6025,0,1747265194,42.95.124.108
0.8946,2,1748956802,52.86.212.130
0.7972,2,1749204150,161.162.101.162
0.8494,0,1748793686,63.37.173.161
0.2847,2,1748302161,123.60.224.6
0.2129,2,1748133914,208.207.226.131
0.3506,1,1747086233,57.44.21.65
0.7135,0,1748299675,238.136.29.70
0.6142,2,1748458746,14.11.104.99
0.7335,0,1747214424,136.131.112.243
0.0031,0,1747196294,37.142.86.178
0.0717,2,1748800149,117.43.59.189
0.702,1,1748421448,48.121.248.252
0.1787,1,1747850376,113.148.17.25
0.8262,2,1747674412,159.16.20.99
0.3084,0,1747558600,90.217.191.183
0.6907,1,1748688660,238.18.4.84
0.1051,1,1747307852,106.131.24.41
0.5424,2,1749480996,43.116.225.45
0.7633,0,1748328445,7.113.249.13
0.6198,0,1749088775,194.102.164.171
0.1522,1,1748401871,231.103.157.15
0.6567,2,1748286941,88.230.12.135
0.479,2,1748085273,125.121.238.145
0.2266,0,1749354577,150.202.47.112
0.8107,1,1749119493,224.182.31.234
0.0536,1,1747837328,177.114.43.40
0.511,0,1748836308,4.176.225.135
0.2482,2,1747213778,128.222.84.55
0.0312,1,1747615644,110.174.133.3
0.0713,1,1748799874,52.192.42.100
0.1682,1,1748184356,188.69.16.129
0.1527,0,1749558309,146.187.34.110
0.7896,0,1748935929,117.154.125.197
0.7165,0,1747903337,11.33.245.173
0.6113,0,1747275273,37.130.170.20
0.6594,1,1747529650,188.57.2.86
0.1829,2,1748973458,52.76.142.248
0.7345,1,1747366758,121.162.185.224
0.2814,1,1748455719,178.70.167.73
0.8914,2,1748558441,185.113.54.98
0.1036,0,1748272415,30.208.37.24
0.6728,2,1748831424,2.211.57.119
0.0669,2,1749537179,135.8.188.173
0.774,2,1749385987,27.118.229.127
0.7586,1,1749606862,92.47.41.57
0.7709,2,1748487029,142.49.82.128
0.7687,1,1747559498,194.58.165.48
0.5069,0,1748058334,114.163.20.2
0.3808,1,1747283754,21.3.52.51
0.8924,2,1749072479,47.119.68.204
0.7286,1,1747375237,150.213.65.44
0.2061,2,1749010993,223.155.167.10
0.2671,2,1747727508,5.231.222.2
0.7748,2,1749445162,102.50.177.147
0.7848,0,1749617734,88.107.53.103
0.6967,2,1747857243,235.229.87.138
0.8191,1,1747408655,101.151.13.96
0.9327,2,1748888560,200.194.76.250
0.0955,0,1748473522,28.186.196.173
0.0374,2,1749421453,30.54.15.107
0.4639,0,1747154244,212.132.134.235
0.3092,0,1747291542,140.174.169.90
0.3624,1,1747184804,30.50.148.56
0.7936,2,1748045156,119.227.165.59
0.921,2,1747519811,110.74.63.100
0.5311,0,1748258407,180.199.174.142
0.9869,2,1748575870,26.139.11.3
0.1007,1,1747695561,200.242.252.59
0.9279,2,1749143249,75.184.93.195
0.5636,0,1747209196,148.167.193.103
0.4835,1,1747241050,72.162.150.120
0.4421,0,1749453041,17.1.113.84
0.3884,0,1748577112,33.188.187.63
0.9238,0,1748222291,172.24.218.69
0.0744,0,1749200193,48.213.183.186
0.6676,2,1748139110,197.64.112.242
0.5722,0,1747412695,243.31.6.74
0.8564,0,1748465609,247.126.127.51
0.7946,2,1747491925,52.31.21.92
0.4736,2,1748889645,34.246.88.29
0.1449,1,1748667014,196.127.154.233
0.719,0,1747265573,107.57.245.26
0.8463,0,1749124242,54.118.34.131
0.747,0,1747688637,65.122.122.18
0.8658,1,1748598851,211.40.3.252
0.741,1,1747476108,201.211.253.244
0.2523,2,1748834559,95.1.221.138
0.5135,2,1747864488,94.82.13.157
0.0435,0,1747288826,20.15.113.155
0.1326,0,1747388545,37.180.105.56
0.1134,0,1748558188,97.18.35.233
0.5672,1,1748337366,126.55.96.219
0.5945,1,1747367297,104.85.157.85
0.1263,1,1748451321,187.237.146.126
0.3883,0,1749335102,102.174.214.49
0.594,2,1747933447,55.86.220.230
0.0036,2,1748205611,3.98.44.242
0.878,0,1747250164,176.161.99.211
0.2797,1,1748290427,225.202.206.99
0.9181,1,1747581736,88.96.198.87
0.3731,1,1747077348,94.206.197.171
0.6281,1,1747274243,45.121.245.232
0.791,0,1748826359,186.160.14.133
0.8679,2,1747960537,246.252.170.42
0.8096,0,1748344227,200.42.123.62
0.2612,2,1747562686,35.29.18.67
0.4182,2,1748957621,87.197.140.95
0.6069,1,1748331981,94.116.72.84
0.7449,1,1748015115,191.135.221.84
0.3902,1,1749209965,87.61.176.185
0.7977,0,1747455765,202.41.35.227
0.1569,1,1747658847,143.194.97.222
0.1975,2,1748633488,252.26.108.217
0.4767,2,1748872326,19.190.226.57
0.6095,0,1748192992,56.39.198.39
0.9675,2,1748045059,80.34.40.194
0.5479,2,1748013862,62.50.98.132
0.8144,2,1749624485,242.48.27.51
0.7406,1,1749226860,213.244.184.58
0.4695,2,1748595082,19.235.120.250
0.6374,2,1748154787,238.251.229.181
0.87,2,1747596240,148.160.249.199
0.8646,2,1748595222,190.189.143.160
0.0594,1,1748798604,148.25.176.195
0.6991,2,1749027389,49.74.50.152
0.9709,1,1748864397,204.25.195.158
0.1678,1,1748313243,240.61.13.17
0.1978,1,1747816213,10.201.253.99
0.4922,0,1749288246,109.126.208.156
0.3028,0,1749063604,226.201.169.11
0.9034,1,1749393821,61.228.48.18
0.9244,0,1747297352,4.120.203.75
0.5663,1,1748257210,145.189.201.109
0.8078,1,1749116124,133.70.19.158
0.1112,0,1749332010,254.75.7.45
0.362,0,1748202489,112.196.218.160
0.8009,2,1747080029,194.128.225.13
0.6674,1,1749487031,117.213.133.196
0.3177,1,1748822715,145.59.252.33
0.7416,0,1749428414,75.155.230.156
0.6797,2,1749266348,40.254.138.245
0.5539,2,1748020335,180.13.79.149
0.1417,2,1748687659,2.208.181.160
0.3938,0,1748753977,59.79.164.248
0.4964,0,1748552910,155.187.56.5
0.9335,0,1749528013,179.172.189.92
0.3866,1,1749497692,160.250.107.77
0.6876,2,1748105067,18.53.233.167
0.4239,1,1749181944,71.57.23.32
0.5031,1,1748829646,79.186.132.103
0.1171,0,1748625784,2.86.182.110
0.1401,0,1749339891,63.207.97.214
0.556,1,1749108065,208.236.174.140
0.8976,1,1747337321,228.129.121.223
0.8174,0,1749583606,47.120.147.219
0.0614,0,1749621345,188.79.223.167
0.9341,1,1747290921,45.82.138.222
0.31,1,1747878810,207.192.102.139
0.9153,1,1747671312,119.118.183.242
0.42,1,1748169986,105.132.117.173
